team,season,win_rate,WSWin,mean_pa,mean_avg,mean_slg,mean_iso,mean_babip,mean_obp,mean_w_oba,mean_w_rc,mean_bsr,mean_off,mean_war,mean_innings,mean_drs,mean_uzr,mean_uzr150,mean_def
blue_jays,2003,0.5308641975308642,N,159.1,0.2793133249528598,0.45595128849780014,0.17678095537397862,0.3130001571338781,0.34873680075424257,0.3473812067881835,107.81238214959146,-0.23563796354494032,9.127199874292897,1.7449245757385294,358.6625,-2.4662984003066946,-6.4629840966350995,-8.96047361555084,-3.3763568431178457
angels,2004,0.5679012345679012,N,165.68421052631578,0.2826289707750953,0.42938929479034305,0.14691947268106734,0.31184228081321475,0.3405789390088945,0.3334528271918678,102.76937738246505,0.5505876747141041,6.165104828462516,2.189533036848793,323.075,-0.15980121574797737,2.2250908947978694,2.3828646109702647,5.839517637994608
diamondbacks,2004,0.3148148148148148,N,117.57692307692308,0.25282351979064444,0.39340726202158977,0.14098985933922148,0.28399836440955184,0.3096002616944717,0.30469267255479227,74.20984625449788,0.05016355904481518,-6.783366045142296,0.19295060516846582,255.08666666666667,-0.8971678470933628,-3.592597570688969,-5.474243329350856,-1.3939019290811774
braves,2004,0.5925925925925926,N,162.53846153846155,0.2699946363779776,0.4350509544092128,0.1649320082031866,0.30820823473734027,0.3419064521217857,0.33484902981542825,99.87679444707368,0.9962139138665405,8.12156491560183,2.5946206026187095,374.1258064516129,3.78230541736004,5.003231847347204,4.759814309228358,0.1943023480396215
orioles,2004,0.48148148148148145,N,136.82978723404256,0.28187451407246156,0.4326788990825688,0.15082926450007775,0.30855978852433524,0.344495568340849,0.33667921007619345,103.03296532421085,0.3407712641890841,8.721940600217694,2.3637536930492926,314.4837837837838,-2.604499866791567,-1.16547811993517,-0.9228603703157997,0.6107638793411607
red_sox,2004,0.6049382716049383,Y,130.3,0.28230974673829623,0.4740007674597083,0.19159907904834997,0.3204098234842671,0.35987797390636994,0.35835364543361475,113.98127398311588,-0.9762701458173445,13.354581734458941,2.2369762087490406,322.36944444444447,-2.262354269170121,-4.151080759042434,-6.198237304158585,1.0778634163828642
white_sox,2004,0.5123456790123457,N,147.54761904761904,0.26774019686945294,0.4577253509762788,0.19017928029691786,0.28620477650476034,0.33255268678392774,0.3396136840406648,101.12393093432306,0.14824915281587875,4.0948200742294665,2.025238018395998,394.9172413793103,0.7657038576393134,3.4933087171298833,4.475432363654508,1.0678136831663798
cubs,2004,0.5493827160493827,N,146.06976744186048,0.2676244228626015,0.45811765642413627,0.19050724406941572,0.29122782996338165,0.32704553415061294,0.3348955580321605,98.31730616143926,-1.1353287693042509,5.980958446107308,2.4084859098869607,355.0060606060606,-1.3021715378311935,5.334330003511922,5.400503375346315,-1.7894905763452609
reds,2004,0.4691358024691358,N,142.6818181818182,0.24978719337368588,0.41742417967505574,0.1676041733035999,0.2944418604651163,0.33032812997769995,0.3253571201019433,91.54252946798343,-0.5392959541255177,4.039805670595731,1.7458426250398216,295.96923076923076,0.5862875558789895,-0.23671729573448458,-1.9601310943007644,2.3300989851938114
indians,2004,0.49382716049382713,N,124.07692307692308,0.2758758524488531,0.4446709547427154,0.16897473651580905,0.3060717606943583,0.35110105393676383,0.34463902665840046,109.3812771233726,-0.12737135771853686,8.923465592064478,2.378750774953503,404.3724137931034,-3.00599481529488,-0.9889450909303544,0.22574995614291601,0.2220264978373291
rockies,2004,0.41975308641975306,N,134.74468085106383,0.2746379283120164,0.45622548555187115,0.18151586925627664,0.3127334596557714,0.34384778146218226,0.3430311069003632,92.9090478446234,0.3329385757145113,3.5017685141323223,1.5201168482551712,327.9428571428571,-0.2841958529360514,-1.5235479791693636,-4.098148941042926,-0.8617164522379114
tigers,2004,0.4444444444444444,N,161.15384615384616,0.27161575178997616,0.4485389021479714,0.1770321400159109,0.3049812251392204,0.33649244232299125,0.3384171837708831,105.8159108989658,0.35988862370723945,6.954303898170246,1.8790294351630867,328.88,-1.9493866629600032,-1.9145701348479736,-2.7467420014696247,-1.558202190958127
marlins,2004,0.5123456790123457,N,136.88888888888889,0.2640368506493507,0.40682435064935063,0.1428910714285714,0.2928407467532468,0.3286547077922078,0.3196766233766234,93.61866883116883,0.3759902597402596,4.202012987012987,1.8997402597402597,371.2193548387097,1.6166426250021726,-1.2923059349391601,-0.9127449714427613,3.702640360390423
astros,2004,0.5679012345679012,N,149.26190476190476,0.26676838411229864,0.43770011166055195,0.1710295102887223,0.29348141649385867,0.34057377572180575,0.33452719732014674,98.03844313287605,0.786696442813846,7.128457489232733,2.1810496091880687,397.87586206896555,1.5209561117659296,0.3222971835032344,1.3631358912632132,3.2357096295474403
royals,2004,0.35802469135802467,N,106.08620689655173,0.2586016577279376,0.3976809686331871,0.13932471964895174,0.29288997237120107,0.32203851779619697,0.31458280513570613,81.83699008613685,-0.6483503981797497,-6.6293352836014945,0.24085811799122375,227.174,-1.3329958533987163,-1.0292143540188232,-4.14183904574966,1.5890873491005904
dodgers,2004,0.5740740740740741,N,145.2093023255814,0.2611111467008328,0.42212892376681616,0.16085682254964767,0.2900121716848174,0.3310608584240871,0.32649839846252404,97.42729019859064,0.06361306854580397,5.263148622677771,2.5359865470852014,332.03714285714284,5.07428600931049,6.986614738539915,8.32362238023584,9.933587576066305
brewers,2004,0.4161490683229814,N,151.09756097560975,0.24787328490718322,0.38688280871670705,0.13918353510895884,0.2981764326069411,0.31990605326876514,0.308219209039548,81.83325262308313,1.060532687651332,-4.706698950766748,1.0102017756255044,397.6241379310345,-2.0608875128998965,1.1735642779264546,0.8406085836059074,-1.146329345804768
twins,2004,0.5679012345679012,N,149.66666666666666,0.2656727648743239,0.43144607063315304,0.16568899140948137,0.2892029907731467,0.3314265033407573,0.3297161947184219,96.56156538339167,0.2667515112949411,-0.6670696786509707,1.2900254533884823,310.6078947368421,1.0111496132372004,0.708297429442804,-0.28695454325410263,3.7555166897150136
yankees,2004,0.6234567901234568,N,148,0.2685864236329352,0.4586073224387178,0.19001147077309868,0.2849813010685104,0.3527932118164676,0.3502324010056568,112.45411690760528,-0.15647391577624128,13.838152105593966,2.3522627278441233,427.6148148148148,-5.598955446230598,-6.801906620181452,-8.020278515114299,2.6151496674057646
mets,2004,0.4382716049382716,N,119.40384615384616,0.2481468835561282,0.40741778064100503,0.15928039942019648,0.28122499597358674,0.31672797551940735,0.31339233370913194,87.61813496537285,-0.30705427605089386,-2.4488806571106463,0.7310194878402319,275.78333333333336,-1.945082837631336,-1.0163540011644774,-2.40485725281991,-1.0875531914893617
athletics,2004,0.5617283950617284,N,179.41666666666666,0.26994705062703206,0.43318857408267536,0.16337018114259175,0.2991506425143211,0.3433045363059297,0.3368742839448831,102.00712184548692,-0.1687258089487536,5.139263043814832,2.143907725654126,392.22333333333336,0.40648610060594725,1.8786288168031635,-0.7142947354104127,1.7187573095438844
phillies,2004,0.5308641975308642,N,165.53846153846155,0.26708100991325895,0.44506799876084263,0.17789606567534078,0.2986273234200743,0.34450201363073113,0.3397080235439901,100.19733581164807,0.972754027261462,8.385935563816604,2.4587205700123915,467.848,1.1125493750106874,0.6331835059605236,2.2269728356458867,4.645204935974608
pirates,2004,0.4472049689440994,N,142.2093023255814,0.2598295993458708,0.4007097301717089,0.14057023712183156,0.29805887162714634,0.319923793949305,0.3131461978740801,84.7164349959117,0.3464758789860997,-1.1667538838920686,1.2241046606704824,346.03333333333336,-0.5092345281151753,-1.5964888399559605,-5.44194775297768,3.6910987502101666
padres,2004,0.5370370370370371,N,134.31914893617022,0.27277823538729606,0.41435577380009503,0.14152463171233962,0.2990757167749089,0.3414403611595121,0.32826611753524476,102.80326310787264,0.8874544590527484,10.606969744970696,2.4726595913194993,329.25142857142856,0.22525555806244468,-0.5659758940528743,-2.2053965577104315,0.6169975840715338
mariners,2004,0.3888888888888889,N,132.54166666666666,0.269384941842188,0.39601493241119146,0.12647154982709838,0.3050781200880226,0.33070103740961965,0.31728654511160015,92.75605155611443,-0.3849261238604212,-0.06504243948443901,1.7083778685947817,307.08684210526314,3.2352668969004137,4.593073894134702,4.9569065156917285,0.9811263318112633
giants,2004,0.5617283950617284,N,150.37209302325581,0.27281967213114755,0.4485414475719146,0.17562449737086297,0.29060562944633467,0.35566795545932567,0.34158583359109185,105.0974327250232,-0.600974327250232,9.555088153417879,2.2789669038045157,364.075,-4.322049028359541,-1.933962560339076,-0.4593206703033631,1.3192629930776836
cardinals,2004,0.6481481481481481,N,170.1891891891892,0.27848054629188507,0.4633895505796411,0.18483674765761474,0.30771033825631255,0.3432166110846435,0.34272193107829124,106.64522788629506,1.909639510878196,14.56611084643481,3.1994441797681437,374.9741935483871,5.062137609469899,4.174181263530801,1.9703365479236372,5.661251428020866
rangers,2004,0.5493827160493827,N,120.3076923076923,0.26576534526854223,0.4566766304347826,0.19092806905370846,0.2907213874680307,0.32930354859335037,0.33623321611253193,94.58775575447571,1.7432065217391304,3.8316815856777495,1.9345748081841434,359.75625,-3.2153020274143955,1.1358770971905097,2.637888414573613,-0.7250361311839909
blue_jays,2004,0.4161490683229814,N,131.4468085106383,0.2599925542246682,0.4044749109744254,0.1445169957915183,0.2962487860148915,0.3282164130786662,0.3199294269990288,87.68841048883134,-0.004936872774360571,-4.173049530592425,1.2592910326966655,334.16764705882355,4.254196115017999,4.401917234997083,4.608643651799545,3.2262435218566927
diamondbacks,2005,0.47530864197530864,N,147.13953488372093,0.254847637110795,0.4201435119329856,0.16509609609609607,0.2837082345503398,0.3313486644539276,0.3264202623676308,90.90153311205943,0.5583530899320374,1.6149517938991624,1.4242452979295084,465.84,0.5222995019749271,-3.24353227484152,-5.022836731890173,0.4278907452187292
braves,2005,0.5555555555555556,N,137.46666666666667,0.26483462657613965,0.4357290656320724,0.17069738118331718,0.29673246039443907,0.33195602974458455,0.3307397348852247,99.86614936954413,0.3046071774975752,6.033430326543809,2.565502748140964,444.0346153846154,5.709568727316824,6.297915779676623,8.22953058011624,1.2103973500755338
orioles,2005,0.4567901234567901,N,133.34782608695653,0.2687665471144441,0.43333615911313983,0.16480828170850995,0.28910808607760025,0.32714264753831107,0.32970476035213564,101.13221388979458,-0.7675578741441149,4.88408868601239,1.9383436582980114,317.1361111111111,2.2060804596694377,0.4267704389286216,0.899293827754072,2.4405042535002033
red_sox,2005,0.5864197530864198,N,123.13461538461539,0.28079853193815396,0.4559959394034046,0.17526143995002344,0.3095636420427924,0.35653131344682176,0.3518619397157582,112.18303920037482,-0.16272059971888184,11.648649070748087,2.42264563485866,293.0205128205128,-3.0513047130681326,-2.4776653198383807,-1.5188582629915595,2.055950547450365
white_sox,2005,0.6111111111111112,Y,161.73684210526315,0.26240562967783926,0.42568499837292545,0.16310380735437682,0.28510608525870484,0.32226684022128216,0.3243509599739668,94.61666124308493,0.08499837292547995,0.28166287015945296,1.8834363813862676,327.8222222222222,3.263260913774403,4.334252201117752,4.226818283079725,4.004816973969631
cubs,2005,0.4876543209876543,N,133.93478260869566,0.26986300925174483,0.44126197045934096,0.17136925823729915,0.29152653789969163,0.3234929394578802,0.32901899042363253,94.56646648271385,-0.4377698425580262,2.454228209706216,1.788589514689174,328.92285714285714,0.7955143628988125,1.1716502732240437,3.2880168902136115,-0.4704812997734571
reds,2005,0.44785276073619634,N,137.41304347826087,0.2610610662869799,0.44747650688182244,0.1865059326056004,0.29918478088909983,0.33765970574276216,0.3393839582344566,102.88957443442493,0.965749090333808,9.4937509887676,1.9879765859832306,301.5184210526316,-2.8744774256613455,-4.169851576994434,-5.592195822610569,0.7463146575801586
indians,2005,0.5740740740740741,N,164.60526315789474,0.2718970423661071,0.45428840927258196,0.1822509992006395,0.3029013589128697,0.3343525179856115,0.33968137490007994,109.69720223820943,0.5372661870503597,10.833173461231015,3.1013429256594724,374.76129032258063,4.233301198182069,3.370710449170717,4.418434099986228,1.6077289629527611
rockies,2005,0.41358024691358025,N,115.55555555555556,0.2662573717948718,0.410275641025641,0.1440334935897436,0.3060668269230769,0.3325613782051282,0.3243434294871795,84.60913461538462,-0.9182532051282051,-1.7961217948717951,0.916522435897436,315.1166666666667,0.3258405176213396,-0.10382530727382629,-0.9991920209550674,0.6133363427330051
tigers,2005,0.4382716049382716,N,136.35555555555555,0.2715109191655802,0.4277610821382008,0.15620632333767925,0.3033803780964798,0.32136603650586704,0.3242165906127771,98.5630704041721,0.46618318122555413,1.5154986962190353,1.701727509778357,310.2756756756757,2.8484869601574885,1.5993019318860784,1.346072495518821,4.676780064945019
marlins,2005,0.5123456790123457,N,132.2127659574468,0.27246427421950437,0.4101972964274219,0.1376128097843579,0.3047438043128419,0.3380070807853235,0.3251882845188285,98.10025748310267,-0.31163501770196333,4.016350177019633,1.7011425812681042,349.4939393939394,-5.732921193413854,-2.9797880986362193,-4.804354979384713,-0.4011876187965649
astros,2005,0.5460122699386503,N,170.52777777777777,0.2563834500733018,0.40899381006678615,0.15256409838735951,0.2870013031438345,0.32175663788890696,0.31717038605636094,89.82863658576315,0.44645707769995124,0.7592767551718523,1.7865776185046423,349.6060606060606,5.036621305365347,2.466895567644698,3.241699614534716,4.189478648007656
royals,2005,0.345679012345679,N,132.30434782608697,0.2626118961551101,0.3964454485704897,0.13384932632270785,0.2985134735458429,0.3196868222149195,0.3131445941505094,86.85047650345054,0.8690272757147551,-2.483996056523168,0.6182714426552743,313.90555555555557,-7.763614321363467,-4.859217820580261,-9.050295391089708,-3.4820206740300197
angels,2005,0.5864197530864198,N,154.65,0.27020206918849016,0.40862609117361787,0.1383766569673456,0.29426737795021013,0.32511461364371164,0.3187491108955707,95.44018752020692,1.0246039443905592,0.2172162948593596,1.7376495311994828,344.3705882352941,3.5509796218164427,3.7863923865300144,5.00184382625671,8.706158261582617
dodgers,2005,0.4382716049382716,N,139.4090909090909,0.2527885555917835,0.3959106618845778,0.14287202477991523,0.2904832083469188,0.3254817411150962,0.31615520052168244,90.80616237365504,-1.6222204108249105,-1.984822301923704,0.8348712096511249,278.33902439024394,0.2751075631577564,-0.13307927287295307,0.037221693625119144,-0.6375084127874371
brewers,2005,0.5,N,157.84615384615384,0.2595017868745939,0.422940220922677,0.16349041585445095,0.2980134827810267,0.33023278102664066,0.32628037686809613,95.16163092917479,-0.6487491877842755,3.33411306042885,1.837703053931124,442.27307692307693,0.20961640476211177,0.9758567225888527,1.0639460920728308,-0.1397019121044281
twins,2005,0.5123456790123457,N,167.35135135135135,0.2590694444444444,0.391421996124031,0.1323782299741602,0.29053827519379843,0.3225482881136951,0.3116947674418604,89.17829457364341,-0.3812177002583979,-3.9850613695090438,1.0348029715762275,316.5243243243243,2.3995935584131702,1.705489851678376,4.404907298985169,4.701209165061278
yankees,2005,0.5864197530864198,N,125.6078431372549,0.27640149859506713,0.4529781454886044,0.17657883234467686,0.2975462066812363,0.3545227911333125,0.3498254761161411,115.59459881361224,0.09316266000624421,18.048438963471746,2.3448798001873246,301.0763157894737,-8.992072302004214,-13.194986353684504,-17.428428324352424,-4.874809117605929
mets,2005,0.5123456790123457,N,146.33333333333334,0.25793084933289945,0.4159070940449073,0.15828994467946633,0.29061649853563293,0.32096794663195577,0.3189559062805077,93.10136674259681,2.334624145785877,3.558086560364465,1.702879921900423,370.3516129032258,-1.6580146155789177,-1.5889445235274793,-1.4573230337358274,0.26722506376040023
athletics,2005,0.5432098765432098,N,153.0487804878049,0.26228637450199205,0.40699490039840636,0.14472876494023904,0.28122549800796814,0.33009737051792826,0.3231439043824701,98.87059760956176,1.0527011952191234,2.1392031872509962,1.9727330677290835,362.45937499999997,3.171027787596886,2.700661370446302,5.632255361930294,5.4688706184215965
phillies,2005,0.5432098765432098,N,158.625,0.2692996059889677,0.4239990543735224,0.15479322301024429,0.3070754925137904,0.3472343577620174,0.334072182821119,98.46871552403468,1.0498660362490149,6.897856579984238,2.6361071710007877,358.640625,6.6618045571385,3.911843389573912,7.599071731638811,7.102835949917738
pirates,2005,0.41358024691358025,N,141.38636363636363,0.25931168622407974,0.400946150136634,0.141722874135991,0.29865568236617906,0.32161453142581575,0.3146336601832503,88.98376466805979,0.10728178749397208,-0.2509885870438844,1.3017842790548142,318.9166666666667,2.5982754115495164,-0.6373052610621672,-2.012446369020955,4.171225507957301
padres,2005,0.5061728395061729,N,136.32608695652175,0.25747663849465796,0.3914750438526551,0.13388582363259446,0.2883187689363738,0.3320773401371392,0.31721814702599266,97.59575825227236,0.21172061872109701,4.6841970977515555,1.5267580928081648,247.5723404255319,-2.4449161646284345,-1.3907294788033602,-1.5640339932210054,1.0078457794216729
mariners,2005,0.42592592592592593,N,126.97916666666667,0.2554972928630025,0.39215488105004104,0.1367002461033634,0.28753388022969645,0.3170488925348646,0.30857342083675143,90.19639048400329,1.0490401968826906,2.3984741591468417,1.647383100902379,278.4609756097561,0.18618889540943684,2.2153897741832163,1.8673296364509928,-0.877455748181576
giants,2005,0.46296296296296297,N,121.54,0.2611602764521968,0.3951685041961494,0.1340997202567056,0.2887426361691624,0.31799243047556364,0.3115919038999507,85.98732927431298,-0.8938291920355439,-4.5535461576435745,1.1681915418792168,339.56176470588235,-1.3399710699777394,1.7253536883582328,1.7565822170740646,4.721337804692155
cardinals,2005,0.6172839506172839,N,156.15,0.26974095421069483,0.4247788984950368,0.1552311879602946,0.29672830611591416,0.3377732949087416,0.33042939481268013,100.36167146974063,0.9658181235991036,8.797774575728464,2.4780979827089333,350.2878787878788,6.134711708983953,1.2478939404428708,0.14554607221623314,3.000658796174553
rangers,2005,0.4876543209876543,N,126.02,0.2674510395175369,0.4693680368195524,0.2018119346135534,0.2894913505792731,0.3290847484526266,0.3434354864307253,105.63926360895096,0.7709569909538168,9.623583558165372,2.2234089827011583,359.9125,-6.154586184141979,-4.799629846480564,-4.167442368188629,-8.243520897865071
blue_jays,2005,0.49382716049382713,N,168.45945945945945,0.2649403176640462,0.40672581421466386,0.1418065137173111,0.29554532327931976,0.3307206802502808,0.3232077651211295,94.04636611583507,1.1667736242579818,-0.6037221241777635,1.6144232311888338,482.15833333333336,4.025320174907965,2.144612162642747,4.379478997905718,1.926386161887116
nationals,2005,0.5,N,111.67272727272727,0.25190621947248454,0.3859428524910453,0.13406252035167698,0.29417876913057633,0.32050227938782155,0.3081097362422664,87.50455877564312,-1.0887984369912083,-2.4785086291110385,1.4021328557473136,291.425,1.2252123187784167,3.818152494681216,4.9913644518956435,3.7057748006204445
diamondbacks,2006,0.4691358024691358,N,140.66666666666666,0.2661278041074249,0.4228202211690364,0.15666429699842024,0.2928658767772512,0.33012827804107425,0.3248289099526066,87.24628751974724,-0.39995260663507115,-3.0573301737756715,0.9469668246445498,353.7030303030303,-0.19720361200116535,-2.5590991873102906,-3.6723166552433177,-1.6824527732843475
braves,2006,0.4876543209876543,N,139.64444444444445,0.26992202418841504,0.4545491725015914,0.18484436664544873,0.3009548058561426,0.3348357733927435,0.3374611712285168,100.14369828134946,-0.46193507320178234,5.67396562698918,2.184261616804583,411.6428571428571,0.17870900572618426,1.71414713496464,1.6078883940527082,-1.9936793736291198
orioles,2006,0.43209876543209874,N,135.65217391304347,0.27707435897435895,0.42304695512820517,0.1458846153846154,0.3012168269230769,0.33912131410256413,0.33098429487179487,96.18541666666667,0.15751602564102582,0.9056089743589744,1.7795032051282051,290.93333333333334,0.3050835507297468,0.8268490997571812,0.4750168764042683,2.210663470351829
red_sox,2006,0.5308641975308642,N,121.41509433962264,0.26945811965811967,0.43872121212121207,0.16907303807303806,0.2994208236208236,0.35045190365190365,0.3404203574203574,99.6965034965035,-0.8651126651126652,4.464273504273504,1.7307536907536907,339.0205882352941,-1.150572149878109,-0.7992474418973582,-2.5439686285396994,3.0518529313790808
white_sox,2006,0.5555555555555556,N,170.75675675675674,0.2804599556821779,0.4660799303577081,0.18549398543842988,0.3057410572966129,0.34183127572016464,0.34560177271288384,102.96976891421336,-0.8124564735675845,4.675102880658436,1.8794871794871795,445.7653846153846,-0.37729402324437666,0.041077328178778925,-2.1889525537727197,4.416741675410017
cubs,2006,0.4074074074074074,N,133.6304347826087,0.26783276394989425,0.42238604197169355,0.15460257035952496,0.2918182853424435,0.31823783959655116,0.318735318041321,84.38962095331055,-0.09614446071254262,-4.293801854563202,1.2075972018870993,302.7815789473684,-0.46483916667390934,2.986233820417813,4.304628130370429,0.49199593886037746
reds,2006,0.49382716049382713,N,116.5925925925926,0.25693821473951717,0.4328322744599746,0.17593376747141043,0.2886913913595934,0.3350798919949174,0.3308076556543837,93.63675349428209,1.2687420584498095,3.143154383735705,1.469361499364676,312.4,-3.927068553829118,-2.391689246652558,-1.2987846363798186,-0.2992122604939639
indians,2006,0.48148148148148145,N,140.06666666666666,0.28088561002697127,0.4597745518007298,0.17872267174361417,0.3247777248929081,0.3485016658733936,0.346753292083135,107.99762018086625,-0.07455180072981132,8.43969538315088,2.038537204505791,316.1666666666667,-2.4376471621859075,-1.7688580064063302,-5.323499583287311,-3.9828366182135126
rockies,2006,0.4691358024691358,N,126.96,0.2698446754883428,0.43108112791430375,0.16149369880277253,0.3085466288594833,0.33949259609325777,0.331096565847511,86.99086326402016,-0.4542533081285445,2.2158317580340263,1.527079395085066,275.52142857142854,2.0696860498275997,-0.6534007825159068,-1.8281883571118043,1.88791482300885
tigers,2006,0.5864197530864198,N,154.95,0.27431639238464023,0.44907454017424975,0.1748157470151662,0.31006340755082284,0.3286340755082285,0.33372894482091003,98.84559535333979,-0.2269603097773475,2.0714908034849957,2.0946595676024526,386.06333333333333,3.7015429247360108,4.2028781238896125,3.9753217655651625,8.738783742712679
marlins,2006,0.48148148148148145,N,154.775,0.2644251332579551,0.43514779518656116,0.17077758035858506,0.3076837344532386,0.33018801486028104,0.3283416249394282,96.34420933613309,1.1228396058795025,7.0997092553706995,2.029429817476983,382.04333333333335,-3.0209313079668103,-2.904503138127501,-3.702701084624672,0.5336804343881295
astros,2006,0.5061728395061729,N,162.2051282051282,0.25413199494151123,0.41011871640847297,0.1558133101485931,0.2829086310464749,0.33026304141637686,0.3203129939930446,89.44261776794183,0.5352039203288017,-1.2638792285804614,1.6799083148909264,345.3970588235294,5.790760846425681,5.155367787431332,4.174454552538278,7.727343451959235
royals,2006,0.38271604938271603,N,113.25454545454545,0.2711684058436346,0.41162289292021187,0.1402804623535078,0.3108858564777653,0.33236201637502005,0.3230287365548242,91.60427034837052,0.3326858243698828,-2.350618076737839,1.3575694332958743,308.25135135135133,2.658790211568306,4.5113447315147015,6.52092361347738,3.9609154929577466
angels,2006,0.5493827160493827,N,155.525,0.2741721588169105,0.4246960295772384,0.15043128114451051,0.30033338691528694,0.3337153190805337,0.3272912714997589,95.37887799389166,1.12554251728018,1.5455553769490435,1.3685420350425979,322.65277777777777,-1.0892858680211785,-1.0661773242942745,0.16870504658919816,2.696154058074825
dodgers,2006,0.5432098765432098,N,127.88,0.2749619956208946,0.43174304035032846,0.1567295902408508,0.3051612449171098,0.3472136377854238,0.33624366593681576,101.01204253988114,0.3501251172974664,6.262339693462621,1.6022364716922115,259.4488888888889,-0.8608332191311499,-3.1105710730765836,-5.160251197695721,-1.357947101548582
brewers,2006,0.46296296296296297,N,125.10204081632654,0.25791272430668843,0.4200611745513866,0.1623352365415987,0.2989225122349103,0.32565595432300165,0.3212026101141925,89.28319738988581,-0.20368678629690054,1.2390048939641107,1.2635725938009787,335.25882352941176,-0.9598905147910304,-1.250546442608486,1.003816074436512,-0.6649938937941295
twins,2006,0.5925925925925926,N,159.69230769230768,0.2872874116891458,0.4254776814386641,0.13818079640333975,0.3146159280667951,0.3464988760436737,0.3342262363519589,100.90125240847784,0.0888728323699422,6.0958413615928055,2.1783397559409123,383.69,0.4478615549010923,1.404050404146724,4.37627946696324,3.3466928017349242
yankees,2006,0.5987654320987654,N,131.73469387755102,0.28414949651432997,0.4630557707203718,0.17892935708752905,0.31363470178156466,0.3625719597211464,0.3556041828040279,113.45654531371031,0.407172734314485,14.271866769945778,2.3632223082881487,288.6225,-4.664830357993573,-6.550307847640165,-10.135273796325626,-2.986442698155309
mets,2006,0.5987654320987654,N,128.3877551020408,0.26346526784295027,0.4457091082498808,0.18218407248450166,0.2890750278175171,0.3333571769194087,0.33268653632172945,99.15720871085678,2.1808774439675727,11.398076617389922,2.7552058496264507,315.85675675675674,1.7847638768856904,2.11589160941812,3.319940109212612,1.9753870371637807
athletics,2006,0.5740740740740741,N,157.025,0.2593145995860532,0.41262123865626493,0.15341553892692247,0.28184094889348826,0.3402294220665499,0.32829310619328134,97.36491004617099,-1.0764527941410602,0.061375577137398926,1.6481451998089476,386.96333333333337,1.2401002678979058,1.0964204142710876,0.6393911947704181,5.574999999999999
phillies,2006,0.5246913580246914,N,144.64444444444445,0.2669466891995698,0.44821293593485945,0.18139652788446767,0.30258795513903824,0.3460820402519588,0.3408439084344753,99.71009371639269,1.8747273006606238,11.750745122138579,2.5685512367491166,353.8363636363636,0.22965589298254607,-0.6927154910827901,-0.5973718212251131,0.866931108188096
pirates,2006,0.41358024691358025,N,148.04761904761904,0.2628176262463815,0.3978600836281762,0.13519829527179159,0.3071481183660341,0.32548118366034096,0.31384223222901253,85.99308459311676,0.025554840784818216,-1.0248311354133166,1.0306529430685107,370.18709677419355,-1.6475714111434498,-2.856206742020614,-7.638990190708559,0.6935926932998675
padres,2006,0.5432098765432098,N,136.67391304347825,0.2626309845713377,0.41626244631779863,0.15362653093685383,0.29896977890885956,0.3314587243518371,0.3238713217750915,98.87211706696358,0.5147447113090504,4.761794178463496,2.0661046604103706,354.6939393939394,3.3978931900315255,3.0789943053615554,4.486572179298085,2.4114538047193284
mariners,2006,0.48148148148148145,N,126.79591836734694,0.2712609045549654,0.42445903750201197,0.15328762272654112,0.2982110091743119,0.3247458554643489,0.3223315628520843,94.83099951714148,0.31144374698213434,1.4809270883631103,2.2972798969901818,340.26176470588234,5.004460233902964,5.8824910835136395,5.632688184791092,6.55787864957194
giants,2006,0.4720496894409938,N,139.45454545454547,0.25909680573663624,0.4228384941329857,0.16354383963494132,0.2814377444589309,0.3234962516297262,0.31937255541069104,87.56600391134289,-0.7858539765319427,-3.2060136897001303,1.4139993481095174,336.24117647058824,4.733594583719668,4.0524947463224255,4.131606124287001,7.014213538969672
cardinals,2006,0.515527950310559,Y,151.82926829268294,0.269065702811245,0.43259244979919675,0.16382345381526106,0.29201590361445784,0.3367622489959839,0.3301232128514056,97.72289156626506,0.5161445783132531,4.3052851405622485,1.8415261044176707,285.7525,5.352044164093052,1.4816907748634534,-0.15209971390272709,5.52551657520439
rangers,2006,0.49382716049382713,N,123,0.2773231308783676,0.4458667304320102,0.16855954088952654,0.3091836441893831,0.3381472979435676,0.3373752590467081,97.09628566873904,-0.8591264147935598,1.568786864339232,1.6765024709070622,286.1675,0.6453038867097068,-1.3453312831982105,-1.0338152482127878,-0.5182524706112579
blue_jays,2006,0.5370370370370371,N,148.5952380952381,0.2842510815574427,0.4631857074186829,0.17894135555199486,0.30646547027719917,0.3482097420285211,0.34870389360679377,107.17561288255088,-0.7997436308283928,6.784810126582278,2.396218554718795,356.959375,6.486890139809327,3.4995367498449164,4.061973465671462,-0.5900075647203857
nationals,2006,0.4382716049382716,N,110.2280701754386,0.26160846729269455,0.4188199904504218,0.1572594302084991,0.2997625338214229,0.33726961642527453,0.32633550851504056,96.2225051726882,0.2463154544007639,5.542925354130193,1.7604329142129558,255.2288888888889,-0.9677674941011555,0.6040941321754368,-2.027418037684739,-0.6542783914418239
diamondbacks,2007,0.5555555555555556,N,129.80851063829786,0.25017079167349615,0.41267628257662675,0.1625254876249795,0.2825499098508441,0.31987838059334534,0.31884510735944926,82.16948041304704,1.5638747746271102,-2.771037534830356,0.9978692017702016,288.06,2.8787492189127266,-1.8049379162489698,-0.8157536897896795,-1.464300495826447
